A	3000	neg pow (-10) 0	->	-1
A	3000	neg pow (-2) 0	->	-1
A	3000	neg pow (-3) 0	->	-1
A	3000	neg pow (-4) 0	->	-1
A	3000	neg pow (-5) 0	->	-1
A	3000	neg pow (-6) 0	->	-1
A	3000	neg pow (-7) 0	->	-1
A	3000	neg pow (-8) 0	->	-1
A	3000	neg pow (-9) 0	->	-1
A	3000	neg pow 0 0	->	-1
A	3000	neg pow 1 (-1)	->	-1
A	3000	neg pow 1 (-10)	->	-1
A	3000	neg pow 1 (-2)	->	-1
A	3000	neg pow 1 (-3)	->	-1
A	3000	neg pow 1 (-4)	->	-1
A	3000	neg pow 1 (-5)	->	-1
A	3000	neg pow 1 (-6)	->	-1
A	3000	neg pow 1 (-7)	->	-1
A	3000	neg pow 1 (-8)	->	-1
A	3000	neg pow 1 (-9)	->	-1
A	3000	neg pow 1 0	->	-1
A	3000	neg pow 1 1	->	-1
A	3000	neg pow 1 10	->	-1
A	3000	neg pow 1 2	->	-1
A	3000	neg pow 1 3	->	-1
A	3000	neg pow 1 4	->	-1
A	3000	neg pow 1 5	->	-1
A	3000	neg pow 1 6	->	-1
A	3000	neg pow 1 7	->	-1
A	3000	neg pow 1 8	->	-1
A	3000	neg pow 1 9	->	-1
A	3000	neg pow 1 <constant>	->	-1
A	3000	neg pow 1 float("-inf")	->	-1
A	3000	neg pow 1 float("inf")	->	-1
A	3000	neg pow 1 float("nan")	->	-1
A	3000	neg pow 1 np.e	->	-1
A	3000	neg pow 1 np.pi	->	-1
A	3000	neg pow 10 0	->	-1
A	3000	neg pow 2 0	->	-1
A	3000	neg pow 3 0	->	-1
A	3000	neg pow 4 0	->	-1
A	3000	neg pow 5 0	->	-1
A	3000	neg pow 6 0	->	-1
A	3000	neg pow 7 0	->	-1
A	3000	neg pow 8 0	->	-1
A	3000	neg pow 9 0	->	-1
A	3000	neg pow <constant> 0	->	-1
A	3000	neg pow float("-inf") 0	->	-1
A	3000	neg pow float("inf") 0	->	-1
A	3000	neg pow float("nan") 0	->	-1
A	3000	neg pow np.e 0	->	-1
A	3000	neg pow np.pi 0	->	-1
A	3000	neg rootn 1 (-1)	->	-1
A	3000	neg rootn 1 (-10)	->	-1
A	3000	neg rootn 1 (-2)	->	-1
A	3000	neg rootn 1 (-3)	->	-1
A	3000	neg rootn 1 (-4)	->	-1
A	3000	neg rootn 1 (-5)	->	-1
A	3000	neg rootn 1 (-6)	->	-1
A	3000	neg rootn 1 (-7)	->	-1
A	3000	neg rootn 1 (-8)	->	-1
A	3000	neg rootn 1 (-9)	->	-1
A	3000	neg rootn 1 1	->	-1
A	3000	neg rootn 1 10	->	-1
A	3000	neg rootn 1 2	->	-1
A	3000	neg rootn 1 3	->	-1
A	3000	neg rootn 1 4	->	-1
A	3000	neg rootn 1 5	->	-1
A	3000	neg rootn 1 6	->	-1
A	3000	neg rootn 1 7	->	-1
A	3000	neg rootn 1 8	->	-1
A	3000	neg rootn 1 9	->	-1
A	3000	neg sinh asinh 1	->	-1
A	3000	pow (-1) (-1)	->	-1
A	3000	pow (-1) (-3)	->	-1
A	3000	pow (-1) (-5)	->	-1
A	3000	pow (-1) (-7)	->	-1
A	3000	pow (-1) (-9)	->	-1
A	3000	pow (-1) 1	->	-1
A	3000	pow (-1) 3	->	-1
A	3000	pow (-1) 5	->	-1
A	3000	pow (-1) 7	->	-1
A	3000	pow (-1) 9	->	-1
A	3000	pow (-1) abs (-1)	->	-1
A	3000	pow (-1) abs (-3)	->	-1
A	3000	pow (-1) abs (-5)	->	-1
A	3000	pow (-1) abs (-7)	->	-1
A	3000	pow (-1) abs (-9)	->	-1
A	3000	pow (-1) abs 1	->	-1
A	3000	pow (-1) abs 3	->	-1
A	3000	pow (-1) abs 5	->	-1
A	3000	pow (-1) abs 7	->	-1
A	3000	pow (-1) abs 9	->	-1
A	3000	pow (-1) inv (-1)	->	-1
A	3000	pow (-1) inv 1	->	-1
A	3000	pow (-1) neg (-1)	->	-1
